date,Bands_Norm,NSMA_3,NSMA_5,NSMA_7,NSMA_9,NSMA_11,trend
2024-01-02 09:00:00,0.480120267541005,-0.2440474999999943,-0.0035714285714285,0.1403060714285987,0.2063492857143241,0.3685064285713971,0.0
2024-01-02 09:05:00,-0.1287291495155478,0.3015876190476341,0.9333333333333332,1.421768571428644,1.8412695238095087,2.095238095238096,0.0
2024-01-02 09:05:00,-0.2686829884152374,0.555555238095223,1.6476190476190475,1.673469523809451,2.1904761904761907,2.3722942857143825,0.0
2024-01-02 09:10:00,-0.2575429470029149,2.444446666666772,8.4,11.714286666666158,14.370373333332829,15.69696666666617,0.0
2024-01-02 09:10:00,-0.3383233446817934,1.5333340000000315,3.28,4.1,4.733334000000031,4.990910000000149,0.0
2024-01-02 09:15:00,-0.5267058739344416,21.0,31.6,40.14285999999847,44.55556000000215,47.54545999999973,0.0
2024-01-02 09:15:00,-0.7115087548999126,4.095237142857098,5.914285714285715,6.6734685714281765,7.23809428571424,7.636362857142895,0.0
2024-01-02 09:20:00,-0.7671529943804333,3.4666659999999685,4.28,4.942858000000124,5.177777999999816,4.990910000000149,0.0
2024-01-02 09:20:00,-0.8059968066062929,1.75,1.9416666666666669,2.119047500000064,2.1435183333332435,2.155303333333237,0.0
2024-01-02 09:25:00,0.2587409710840637,0.8636363636363636,1.0909090909090908,1.1688309090907834,1.2222218181818871,0.8140500000000678,0.0
2024-01-02 09:25:00,-0.3859667381404585,1.1111111111111112,1.1407407407407408,1.2010585185185645,1.2469133333333215,1.1144777777777226,0.0
2024-01-02 09:30:00,-0.3028961698856912,2.6,3.8,3.9714280000003055,3.244444000000367,0.4181799999997019,0.0
2024-01-02 09:30:00,0.2492483856323306,0.9166662499999804,1.1125,1.0535712500000955,1.0138887500001146,0.8011362500001269,0.0
2024-01-02 09:35:00,0.3881873096533442,0.5151509090908803,0.6545454545454545,0.7532472727275242,0.3232327272729228,-0.4793381818183909,0.0
2024-01-02 09:40:00,0.2168258162474074,0.7222216666666402,0.5833333333333334,0.5119049999998727,0.1666666666666666,-0.810606666666475,0.0
2024-01-02 09:45:00,0.6651439294844583,1.4444444444444444,1.2666666666666666,0.6031755555556931,-1.3703711111111463,-2.0202022222219966,0.0
2024-01-02 09:45:00,0.813405463710122,0.7878781818181531,0.8363636363636363,0.2337654545453419,-0.7474745454547123,-1.0330581818183415,0.0
2024-01-02 09:50:00,0.8164963171089253,0.8518511111110759,0.8666666666666667,-0.8253977777779155,-1.5061733333335725,-2.9292933333335287,0.0
2024-01-02 09:50:00,1.0744213173482526,0.2962955555555204,0.1333333333333333,-0.4603177777776081,-2.024691111111315,-1.676766666666501,0.0
2024-01-02 09:55:00,0.8885577608019072,0.3968257142857294,-0.0285714285714285,-0.6462580952380362,-0.772486666666754,-0.7099571428572138,0.0
2024-01-02 09:55:00,1.1009476005926486,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 10:00:00,0.7679215443730464,2.2380942857142405,-0.5714285714285714,-1.346940000000177,-3.333334285714331,-4.324674285714615,0.0
2024-01-02 10:00:00,0.9300886097200164,0.8253971428571579,0.5238095238095238,-0.2857142857142857,-0.0317457142856992,-0.0303028571427733,0.0
2024-01-02 10:05:00,1.303754491900275,-0.025640769230757,-0.6923076923076923,-0.7527469230768754,-0.6452992307691602,-0.6993007692306912,0.0
2024-01-02 10:05:00,1.2470222526633528,0.0869565217391304,-1.2260869565217392,-1.41614869565212,-1.7971017391304485,-2.770751304347726,0.0
2024-01-02 10:10:00,0.6790012022177481,0.0277777777777777,-0.5222222222222223,-0.2301588888889657,-0.1820988888889486,-0.2121211111110622,0.0
2024-01-02 10:15:00,0.7758097438369868,-0.4555553333333227,-0.3333333333333333,-0.1238093333332411,-0.1370373333332827,-0.2424240000000767,0.0
2024-01-02 10:20:00,0.6743607687691618,-0.5277774999999868,0.3166666666666666,0.4583333333333333,0.4259258333334098,0.0340908333334179,0.0
2024-01-02 10:20:00,1.202626802227997,-0.7681156521738993,-0.591304347826087,-0.8695652173913043,-1.917874782608629,-3.2252965217390424,0.0
2024-01-02 10:25:00,0.3219359838615584,1.1111108333333202,0.5166666666666667,0.3869050000001152,-1.3657408333332568,-2.428030000000096,0.0
2024-01-02 10:30:00,-0.5444496882849932,2.098039411764715,2.1,2.0,1.6241829411765245,0.8502676470588674,1.0
2024-01-02 10:30:00,0.6275399520098283,1.9019611764706068,1.4705882352941178,-0.2689070588234565,-2.294117647058824,-3.743315294117544,0.0
2024-01-02 10:35:00,1.1437468832058408,0.8367346938775511,0.6612244897959184,0.4927114285713974,0.095237959183667,-0.65120612244901,1.0
2024-01-02 10:40:00,1.192728567747497,-2.333333333333333,-2.5866666666666664,-1.8857146666668512,-1.3777773333333123,-0.9212120000001354,1.0
2024-01-02 10:40:00,1.2073139532681487,-0.0266663999999873,-0.312,-0.994285600000061,-2.262222400000086,-3.763635999999941,1.0
2024-01-02 10:45:00,1.3477213974068512,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-02 10:50:00,1.377022307723204,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-02 11:00:00,1.323891437132016,-0.6410253846153724,-2.4846153846153847,-4.324176153846201,-5.217948461538449,-5.720279999999912,1.0
2024-01-02 11:00:00,0.5312740495448185,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-02 11:05:00,0.8601117472222346,-0.5416666666666666,-0.1916666666666666,0.1904758333332817,0.398148333333423,0.5643941666666554,1.0
2024-01-02 11:05:00,0.9218489429110006,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-02 11:10:00,0.8116054399221203,-0.904761428571406,-1.4142857142857144,-0.8265299999999115,-0.4603171428569892,-0.1233771428569785,1.0
2024-01-02 11:15:00,0.7684990745568211,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-02 11:15:00,0.6662959190371825,0.9761899999999774,-0.2142857142857142,0.0306128571429456,0.4761899999999774,0.7532471428571236,1.0
2024-01-02 11:20:00,0.1871177956758863,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-02 11:20:00,0.5566126400682395,0.9791662499999804,0.7125,0.3928575000001729,0.7638887500001147,1.028408750000017,1.0
2024-01-02 11:25:00,-0.21794135065165,1.980391764705864,1.5294117647058822,2.1344541176472216,2.248365882353049,1.6951870588236488,1.0
2024-01-02 11:25:00,-0.179536364403226,1.6,1.56,2.271427999999724,1.488888000000152,0.363635999999824,1.0
2024-01-02 11:30:00,0.5,0.8666668000000063,0.812,1.0,0.8977776000000304,0.594545599999954,1.0
2024-01-02 11:35:00,0.9869174541053268,-0.4761902857142767,-0.28,-0.6285714285714286,-1.0412697142856528,-1.4363634285714943,1.0
2024-01-02 11:40:00,0.898069911930404,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-02 11:45:00,0.2439711145630104,0.8333333333333334,0.8238095238095238,0.4217685714285055,-0.232804285714242,-0.5108223809523874,1.0
2024-01-02 11:45:00,1.190497192772871,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-02 11:50:00,0.8415453076478386,0.5870647761194077,0.3522388059701492,-0.0277185074627093,-0.3980098507462639,-0.5522388059701493,1.0
2024-01-02 11:55:00,1.2459747766154652,0.2688174193548489,-0.632258064516129,-1.769585161290372,-2.172043225806462,-2.431085161290379,1.0
2024-01-02 12:00:00,1.2987558009506033,-0.3504271794871714,-1.1384615384615384,-1.8278389743590453,-2.039886153846209,-2.221445128205083,0.0
2024-01-02 12:05:00,1.48841619220918,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 12:05:00,1.4372410357723706,-0.5217391304347826,-1.373913043478261,-1.5403726086956857,-1.635265652173953,-1.7430830434782167,0.0
2024-01-02 12:10:00,1.4523366139939902,-0.8333333333333334,-1.55,-1.6190477777778547,-1.7191355555555978,-1.7373738888888814,0.0
2024-01-02 12:20:00,-0.5200050003341341,3.205127692307668,3.892307692307692,4.109890769230865,4.863247692307834,4.6923076923076925,0.0
2024-01-02 12:25:00,0.2539653588209285,0.4898990909090957,0.5696969696969697,0.7597403030302798,0.9040403030302984,0.931129393939398,0.0
2024-01-02 12:25:00,0.8549587656528499,-0.1666667741935535,-0.0451612903225806,-0.0391706451613103,-0.0035841935484166,0.1085045161289951,0.0
2024-01-02 12:30:00,1.1306941475249674,0.2098762962962845,0.0296296296296296,0.0476192592593617,0.308642222222234,0.5016837037036938,0.0
2024-01-02 12:35:00,0.220820700446963,0.5802466666666549,0.4296296296296296,0.656084444444342,0.9506170370370252,1.2558925925926478,0.0
2024-01-02 12:40:00,0.4801236286455559,0.115941739130421,0.1826086956521739,0.590061739130381,0.8550721739130297,1.391304347826087,0.0
2024-01-02 12:45:00,0.0296051221906579,-0.1805558333333465,0.2416666666666666,0.6666666666666666,1.0648150000000896,1.5795458333333954,0.0
2024-01-02 12:50:00,-0.3928702714461887,0.6,1.3,1.6571429999999236,2.3722219999998924,2.963636000000115,0.0
2024-01-02 12:55:00,-0.3952069280160579,1.761904285714263,2.585714285714286,3.2959185714284622,4.238095714285737,4.6493499999998935,0.0
2024-01-02 12:55:00,-0.5144840015124222,12.466668000000062,13.36,12.942855999999448,13.066668000000064,14.690908000000054,0.0
2024-01-02 13:00:00,0.8794686919821093,2.7037044444444795,-1.0666666666666669,-5.253968888889196,-7.950617777778016,-9.868686666666893,0.0
2024-01-02 13:00:00,-0.2798355176872012,1.7192978947368254,1.957894736842105,2.7593989473684863,3.38011684210536,3.3397126315789616,0.0
2024-01-02 13:05:00,-0.1684594026855551,1.2638891666666798,1.625,2.1904758333332817,2.370370000000064,2.3977274999999887,0.0
2024-01-02 13:10:00,1.3916404185949176,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 13:10:00,-0.1266896452396937,0.6794869230769109,1.3846153846153846,1.8516484615384028,1.7222223076922372,1.8986015384616064,0.0
2024-01-02 13:15:00,-0.1931895723166947,1.2962966666666842,2.188888888888889,2.341269999999916,2.2839511111110267,2.6464644444443466,0.0
2024-01-02 13:20:00,1.906430151392848,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 13:20:00,-0.4432201384163546,2.1666666666666665,2.8666666666666667,2.4444444444444446,2.6666666666666665,3.005049999999917,0.0
2024-01-02 13:25:00,1.1838020124150033,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 13:30:00,1.563834765144947,-2.983332999999984,-5.49,-6.35,-6.722221999999892,-7.168182000000088,0.0
2024-01-02 13:35:00,0.0340399159874321,0.1111109090908994,1.1333333333333333,1.073593333333371,0.343434545454555,0.2176309090908475,0.0
2024-01-02 13:35:00,1.833330231546964,-1.6984128571428647,-2.3142857142857145,-2.469387619047553,-2.579365238095245,-2.712121428571464,0.0
2024-01-02 13:40:00,0.3091884939778243,0.0793647619047468,1.0952380952380951,1.6530609523808206,2.291005714285642,2.6623380952381663,1.0
2024-01-02 13:40:00,0.0497301635542907,36.66665999999968,59.2,37.42858000000124,16.222220000001833,14.36364000000176,0.0
2024-01-02 13:45:00,0.5132030364895961,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-02 13:45:00,-0.1804412331220343,1.1612903225806452,1.3161290322580643,1.668202580645072,1.835125161290372,1.947214193548444,1.0
2024-01-02 13:50:00,-0.3221461427872523,0.9285714285714286,1.6,2.275510000000109,2.38095285714288,2.707792857142964,1.0
2024-01-02 13:55:00,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-02 13:55:00,-0.159235108173124,0.9696972727272872,1.5454545454545454,1.7402600000001258,1.858585454545524,2.033058181818077,1.0
2024-01-02 14:00:00,-0.4208701440171753,1.3333333333333333,2.183333333333333,2.1428566666664364,2.4907400000001263,2.5454549999999774,1.0
2024-01-02 14:05:00,-0.6059457551708514,3.3333324999999605,3.6,3.75,4.16666750000004,3.647727499999746,1.0
2024-01-02 14:10:00,0.4531882368944325,0.9444441666666534,0.6916666666666667,0.8214283333332181,0.7916666666666666,0.2992424999999154,1.0
2024-01-02 14:10:00,1.06828308050251,1.358973846153822,-1.9538461538461536,-4.27472461538452,-4.4700861538460375,-5.055944615384439,1.0
2024-01-02 14:15:00,0.518207552255547,0.638888333333307,0.6166666666666667,0.8928566666664361,0.4074066666667931,-1.2651516666664977,1.0
2024-01-02 14:20:00,1.0245991847739089,-0.6862741176470402,-0.3764705882352941,-0.4285717647060451,-1.2745094117646871,-2.44919764705872,1.0
2024-01-02 14:30:00,0.6706483803067678,1.3529411764705883,1.223529411764706,0.1176470588235294,-1.2745094117646871,-1.8663105882351587,1.0
2024-01-02 14:35:00,0.9435944564763264,1.1111111111111112,-0.3333333333333333,-3.809524444444752,-5.543208888889057,-6.333333333333333,1.0
2024-01-02 14:40:00,1.390017016965262,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-02 14:45:00,1.376312729982311,-1.3333333333333333,-4.683333333333334,-5.92857166666654,-6.333333333333333,-6.924241666666543,0.0
2024-01-02 14:50:00,1.5274640807757685,-22.0,-31.866666666666667,-30.0,-31.40740666666728,-35.575759999999235,0.0
2024-01-02 15:05:00,-0.5098426265513054,1.1481483333333422,1.9444444444444444,2.587301666666624,2.265432222222282,1.853535555555492,0.0
2024-01-02 15:10:00,0.4914257928009283,-1.0666659999999684,1.08,1.057141999999876,-0.1555560000002151,2.07272799999977,0.0
2024-01-02 15:40:00,-0.8562185626568558,2.9487176923076803,3.730769230769231,4.2747253846153255,4.739316153846224,4.916083846153924,0.0
2024-01-02 15:45:00,-0.4611122965179184,2.0925922222222044,3.988888888888889,5.031745555555487,5.845678888888991,6.555555555555555,0.0
2024-01-02 15:55:00,-0.3626412003230472,1.552381142857152,2.051428571428572,2.779592000000079,3.241269714285653,3.69610400000005,0.0
2024-01-02 16:00:00,-0.5058096273071717,5.416666666666667,7.65,10.583333333333334,11.14814833333318,9.939393333333523,0.0
